crop_path,species_name,source_tile,orthomosaic_id,bbox_coco,annotation_id,remapped_label,split
GBHEC/GBHEC_015262.png,GBHEC,OM_019/tiles/OM_019_00500_08500.png,OM_019,"[495.0, 147.0, 5.0, 63.0]",15262,GBHEC,train
GBHEC/GBHEC_015203.png,GBHEC,OM_019/tiles/OM_019_03500_07500.png,OM_019,"[0, 72.0, 83.0, 65.0]",15203,GBHEC,train
GBHEC/GBHEC_015106.png,GBHEC,OM_019/tiles/OM_019_02000_06000.png,OM_019,"[243.0, 0, 80.0, 14.0]",15106,GBHEC,train
LAGUA/LAGUA_012650.png,LAGUA,OM_013/tiles/OM_013_09000_07000.png,OM_013,"[0, 440.0, 39.0, 60.0]",12650,LAGUA,train
LAGUA/LAGUA_012237.png,LAGUA,OM_013/tiles/OM_013_09000_00000.png,OM_013,"[451.0, 221.0, 49.0, 36.0]",12237,LAGUA,train
LAGUA/LAGUA_017746.png,LAGUA,OM_022/tiles/OM_022_02000_01500.png,OM_022,"[66.0, 464.0, 62.0, 36.0]",17746,LAGUA,train
LAGUA/LAGUA_012795.png,LAGUA,OM_013/tiles/OM_013_08500_08000.png,OM_013,"[0, 168.0, 23.0, 48.0]",12795,LAGUA,train
LAGUA/LAGUA_012722.png,LAGUA,OM_013/tiles/OM_013_08000_07500.png,OM_013,"[185.0, 16.0, 45.0, 63.0]",12722,LAGUA,train
LAGUA/LAGUA_008106.png,LAGUA,OM_008/tiles/OM_008_07500_07500.png,OM_008,"[281.0, 0, 59.0, 15.0]",8106,LAGUA,train
LAGUA/LAGUA_008000.png,LAGUA,OM_008/tiles/OM_008_03500_05000.png,OM_008,"[122.0, 256.0, 41.0, 67.0]",8000,LAGUA,train
LAGUA/LAGUA_007802.png,LAGUA,OM_007/tiles/OM_007_03000_08500.png,OM_007,"[31.0, 466.0, 47.0, 34.0]",7802,LAGUA,train
LAGUA/LAGUA_007841.png,LAGUA,OM_008/tiles/OM_008_07000_00000.png,OM_008,"[402.0, 475.0, 40.0, 25.0]",7841,LAGUA,train
LAGUA/LAGUA_007545.png,LAGUA,OM_007/tiles/OM_007_08500_05000.png,OM_007,"[348.0, 208.0, 48.0, 65.0]",7545,LAGUA,train
LAGUA/LAGUA_012848.png,LAGUA,OM_013/tiles/OM_013_04500_08500.png,OM_013,"[107.0, 79.0, 46.0, 71.0]",12848,LAGUA,train
LAGUA/LAGUA_011059.png,LAGUA,OM_011/tiles/OM_011_02500_00500.png,OM_011,"[315.0, 266.0, 62.0, 37.0]",11059,LAGUA,train
LAGUA/LAGUA_014006.png,LAGUA,OM_015/tiles/OM_015_07500_08000.png,OM_015,"[114.0, 0, 77.0, 20.0]",14006,LAGUA,train
LAGUA/LAGUA_018787.png,LAGUA,OM_023/tiles/OM_023_05500_01000.png,OM_023,"[315.0, 311.0, 73.0, 54.0]",18787,LAGUA,train
LAGUA/LAGUA_003678.png,LAGUA,OM_004/tiles/OM_004_03500_03000.png,OM_004,"[258.0, 0, 61.0, 46.0]",3678,LAGUA,train
LAGUA/LAGUA_007765.png,LAGUA,OM_007/tiles/OM_007_00000_06500.png,OM_007,"[115.0, 445.0, 64.0, 40.0]",7765,LAGUA,train
LAGUA/LAGUA_011874.png,LAGUA,OM_012/tiles/OM_012_07000_01000.png,OM_012,"[499.0, 448.0, 1.0, 52.0]",11874,LAGUA,train
LAGUA/LAGUA_007862.png,LAGUA,OM_008/tiles/OM_008_09500_00500.png,OM_008,"[393.0, 0, 49.0, 20.0]",7862,LAGUA,train
LAGUA/LAGUA_014736.png,LAGUA,OM_018/tiles/OM_018_08000_05500.png,OM_018,"[125.0, 323.0, 38.0, 54.0]",14736,LAGUA,train
LAGUA/LAGUA_003072.png,LAGUA,OM_003/tiles/OM_003_09500_09000.png,OM_003,"[205.0, 15.0, 49.0, 43.0]",3072,LAGUA,train
LAGUA/LAGUA_007927.png,LAGUA,OM_008/tiles/OM_008_08500_03000.png,OM_008,"[309.0, 0, 35.0, 25.0]",7927,LAGUA,train
LAGUA/LAGUA_011806.png,LAGUA,OM_011/tiles/OM_011_00000_08500.png,OM_011,"[109.0, 383.0, 40.0, 67.0]",11806,LAGUA,train
LAGUA/LAGUA_005897.png,LAGUA,OM_006/tiles/OM_006_07500_08500.png,OM_006,"[315.0, 456.0, 46.0, 44.0]",5897,LAGUA,train
LAGUA/LAGUA_011635.png,LAGUA,OM_011/tiles/OM_011_02000_03500.png,OM_011,"[416.0, 384.0, 52.0, 53.0]",11635,LAGUA,train
LAGUA/LAGUA_007882.png,LAGUA,OM_008/tiles/OM_008_00000_02000.png,OM_008,"[204.0, 259.0, 32.0, 20.0]",7882,LAGUA,train
LAGUA/LAGUA_011763.png,LAGUA,OM_011/tiles/OM_011_00000_06500.png,OM_011,"[208.0, 18.0, 70.0, 39.0]",11763,LAGUA,train
LAGUA/LAGUA_018864.png,LAGUA,OM_023/tiles/OM_023_02500_07000.png,OM_023,"[356.0, 90.0, 29.0, 62.0]",18864,LAGUA,train
LAGUA/LAGUA_019455.png,LAGUA,OM_023/tiles/OM_023_03500_08500.png,OM_023,"[91.0, 368.0, 49.0, 78.0]",19455,LAGUA,train
LAGUA/LAGUA_014571.png,LAGUA,OM_018/tiles/OM_018_08000_00500.png,OM_018,"[377.0, 377.0, 68.0, 52.0]",14571,LAGUA,train
LAGUA/LAGUA_010713.png,LAGUA,OM_010/tiles/OM_010_05000_09500.png,OM_010,"[3.0, 457.0, 32.0, 39.0]",10713,LAGUA,train
LAGUA/LAGUA_006791.png,LAGUA,OM_007/tiles/OM_007_09500_01500.png,OM_007,"[324.0, 312.0, 47.0, 65.0]",6791,LAGUA,train
LAGUA/LAGUA_007998.png,LAGUA,OM_008/tiles/OM_008_03000_05000.png,OM_008,"[269.0, 0, 61.0, 6.0]",7998,LAGUA,train
LAGUA/LAGUA_011847.png,LAGUA,OM_012/tiles/OM_012_01000_00000.png,OM_012,"[221.0, 169.0, 51.0, 65.0]",11847,LAGUA,train
LAGUA/LAGUA_012832.png,LAGUA,OM_013/tiles/OM_013_03500_08500.png,OM_013,"[382.0, 216.0, 84.0, 44.0]",12832,LAGUA,train
LAGUA/LAGUA_012238.png,LAGUA,OM_013/tiles/OM_013_09500_00000.png,OM_013,"[0, 221.0, 15.0, 36.0]",12238,LAGUA,train
LAGUA/LAGUA_011727.png,LAGUA,OM_011/tiles/OM_011_07500_04500.png,OM_011,"[51.0, 0, 53.0, 27.0]",11727,LAGUA,train
LAGUA/LAGUA_007815.png,LAGUA,OM_007/tiles/OM_007_07500_09000.png,OM_007,"[125.0, 0, 41.0, 5.0]",7815,LAGUA,train
LAGUA/LAGUA_019617.png,LAGUA,OM_024/tiles/OM_024_08500_07000.png,OM_024,"[87.0, 483.0, 60.0, 17.0]",19617,LAGUA,train
LAGUA/LAGUA_007930.png,LAGUA,OM_008/tiles/OM_008_04000_03500.png,OM_008,"[2.0, 256.0, 52.0, 51.0]",7930,LAGUA,train
LAGUA/LAGUA_003766.png,LAGUA,OM_004/tiles/OM_004_06000_03500.png,OM_004,"[283.0, 231.0, 57.0, 50.0]",3766,LAGUA,train
LAGUA/LAGUA_008144.png,LAGUA,OM_008/tiles/OM_008_03500_09000.png,OM_008,"[240.0, 98.0, 36.0, 65.0]",8144,LAGUA,train
LAGUA/LAGUA_011793.png,LAGUA,OM_011/tiles/OM_011_00500_08000.png,OM_011,"[69.0, 353.0, 55.0, 53.0]",11793,LAGUA,train
LAGUA/LAGUA_012105.png,LAGUA,OM_012/tiles/OM_012_02000_07000.png,OM_012,"[316.0, 213.0, 31.0, 57.0]",12105,LAGUA,train
LAGUA/LAGUA_014648.png,LAGUA,OM_018/tiles/OM_018_08500_02500.png,OM_018,"[0, 374.0, 21.0, 37.0]",14648,LAGUA,train
LAGUA/LAGUA_012646.png,LAGUA,OM_013/tiles/OM_013_08500_07000.png,OM_013,"[77.0, 377.0, 39.0, 60.0]",12646,LAGUA,train
LAGUA/LAGUA_007852.png,LAGUA,OM_008/tiles/OM_008_07000_00500.png,OM_008,"[291.0, 185.0, 79.0, 39.0]",7852,LAGUA,train
LAGUA/LAGUA_011943.png,LAGUA,OM_012/tiles/OM_012_05000_03000.png,OM_012,"[321.0, 279.0, 63.0, 33.0]",11943,LAGUA,train
LAGUA/LAGUA_012894.png,LAGUA,OM_014/tiles/OM_014_05500_00000.png,OM_014,"[100.0, 238.0, 48.0, 53.0]",12894,LAGUA,train
LAGUA/LAGUA_011439.png,LAGUA,OM_011/tiles/OM_011_08500_02000.png,OM_011,"[75.0, 160.0, 86.0, 35.0]",11439,LAGUA,train
LAGUA/LAGUA_014689.png,LAGUA,OM_018/tiles/OM_018_08500_03500.png,OM_018,"[111.0, 420.0, 47.0, 50.0]",14689,LAGUA,train
LAGUA/LAGUA_007908.png,LAGUA,OM_008/tiles/OM_008_07000_02500.png,OM_008,"[62.0, 308.0, 62.0, 36.0]",7908,LAGUA,train
LAGUA/LAGUA_013351.png,LAGUA,OM_014/tiles/OM_014_08500_07500.png,OM_014,"[233.0, 46.0, 35.0, 45.0]",13351,LAGUA,train
LAGUA/LAGUA_009594.png,LAGUA,OM_010/tiles/OM_010_05000_03500.png,OM_010,"[19.0, 447.0, 31.0, 53.0]",9594,LAGUA,train
LAGUA/LAGUA_007997.png,LAGUA,OM_008/tiles/OM_008_01500_05000.png,OM_008,"[402.0, 219.0, 63.0, 25.0]",7997,LAGUA,train
LAGUA/LAGUA_019620.png,LAGUA,OM_024/tiles/OM_024_08000_07500.png,OM_024,"[264.0, 408.0, 41.0, 75.0]",19620,LAGUA,train
LAGUA/LAGUA_009953.png,LAGUA,OM_010/tiles/OM_010_06500_06500.png,OM_010,"[107.0, 185.0, 42.0, 67.0]",9953,LAGUA,train
LAGUA/LAGUA_003018.png,LAGUA,OM_003/tiles/OM_003_03500_09000.png,OM_003,"[329.0, 458.0, 25.0, 29.0]",3018,LAGUA,train
LAGUA/LAGUA_017962.png,LAGUA,OM_022/tiles/OM_022_02000_02000.png,OM_022,"[0, 167.0, 15.0, 36.0]",17962,LAGUA,train
LAGUA/LAGUA_007684.png,LAGUA,OM_007/tiles/OM_007_02000_05500.png,OM_007,"[427.0, 347.0, 33.0, 71.0]",7684,LAGUA,train
LAGUA/LAGUA_008026.png,LAGUA,OM_008/tiles/OM_008_07000_05500.png,OM_008,"[164.0, 426.0, 35.0, 68.0]",8026,LAGUA,train
LAGUA/LAGUA_009397.png,LAGUA,OM_010/tiles/OM_010_07000_00000.png,OM_010,"[409.0, 216.0, 39.0, 26.0]",9397,LAGUA,train
LAGUA/LAGUA_019610.png,LAGUA,OM_024/tiles/OM_024_04000_02500.png,OM_024,"[461.0, 491.0, 34.0, 9.0]",19610,LAGUA,train
LAGUA/LAGUA_013588.png,LAGUA,OM_015/tiles/OM_015_05000_01500.png,OM_015,"[97.0, 173.0, 65.0, 27.0]",13588,LAGUA,train
LAGUA/LAGUA_003555.png,LAGUA,OM_004/tiles/OM_004_03500_02500.png,OM_004,"[200.0, 369.0, 79.0, 27.0]",3555,LAGUA,train
LAGUA/LAGUA_018752.png,LAGUA,OM_022/tiles/OM_022_08500_03500.png,OM_022,"[0, 0, 32.0, 37.0]",18752,LAGUA,train
LAGUA/LAGUA_018930.png,LAGUA,OM_023/tiles/OM_023_08000_07000.png,OM_023,"[139.0, 327.0, 41.0, 67.0]",18930,LAGUA,train
LAGUA/LAGUA_014070.png,LAGUA,OM_015/tiles/OM_015_06500_09500.png,OM_015,"[381.0, 18.0, 61.0, 31.0]",14070,LAGUA,train
LAGUA/LAGUA_007972.png,LAGUA,OM_008/tiles/OM_008_03000_04500.png,OM_008,"[0, 421.0, 40.0, 53.0]",7972,LAGUA,train
LAGUA/LAGUA_008067.png,LAGUA,OM_008/tiles/OM_008_01500_07000.png,OM_008,"[95.0, 181.0, 90.0, 31.0]",8067,LAGUA,train
LAGUA/LAGUA_011828.png,LAGUA,OM_011/tiles/OM_011_00500_09500.png,OM_011,"[187.0, 145.0, 35.0, 34.0]",11828,LAGUA,train
LAGUA/LAGUA_007843.png,LAGUA,OM_008/tiles/OM_008_09500_00000.png,OM_008,"[393.0, 497.0, 49.0, 3.0]",7843,LAGUA,train
LAGUA/LAGUA_014433.png,LAGUA,OM_017/tiles/OM_017_07500_06000.png,OM_017,"[380.0, 481.0, 26.0, 19.0]",14433,LAGUA,train
LAGUA/LAGUA_012797.png,LAGUA,OM_013/tiles/OM_013_09000_08000.png,OM_013,"[195.0, 229.0, 60.0, 54.0]",12797,LAGUA,train
LAGUA/LAGUA_009392.png,LAGUA,OM_010/tiles/OM_010_07000_00000.png,OM_010,"[66.0, 50.0, 52.0, 42.0]",9392,LAGUA,train
LAGUA/LAGUA_012946.png,LAGUA,OM_014/tiles/OM_014_01000_01000.png,OM_014,"[481.0, 117.0, 19.0, 52.0]",12946,LAGUA,train
LAGUA/LAGUA_008160.png,LAGUA,OM_008/tiles/OM_008_07500_09500.png,OM_008,"[409.0, 184.0, 40.0, 51.0]",8160,LAGUA,train
LAGUA/LAGUA_007808.png,LAGUA,OM_007/tiles/OM_007_00500_09000.png,OM_007,"[404.0, 295.0, 67.0, 33.0]",7808,LAGUA,train
LAGUA/LAGUA_008039.png,LAGUA,OM_008/tiles/OM_008_09500_06000.png,OM_008,"[235.0, 322.0, 62.0, 59.0]",8039,LAGUA,train
LAGUA/LAGUA_008084.png,LAGUA,OM_008/tiles/OM_008_07500_07000.png,OM_008,"[281.0, 486.0, 59.0, 14.0]",8084,LAGUA,train
LAGUA/LAGUA_007932.png,LAGUA,OM_008/tiles/OM_008_04500_03500.png,OM_008,"[331.0, 296.0, 64.0, 37.0]",7932,LAGUA,train
LAGUA/LAGUA_013142.png,LAGUA,OM_014/tiles/OM_014_01500_04500.png,OM_014,"[97.0, 291.0, 42.0, 73.0]",13142,LAGUA,train
LAGUA/LAGUA_002006.png,LAGUA,OM_003/tiles/OM_003_08000_04000.png,OM_003,"[0, 218.0, 15.0, 69.0]",2006,LAGUA,train
LAGUA/LAGUA_007419.png,LAGUA,OM_007/tiles/OM_007_08500_04500.png,OM_007,"[400.0, 445.0, 33.0, 55.0]",7419,LAGUA,train
LAGUA/LAGUA_018807.png,LAGUA,OM_023/tiles/OM_023_00500_03500.png,OM_023,"[0, 391.0, 28.0, 71.0]",18807,LAGUA,train
LAGUA/LAGUA_007417.png,LAGUA,OM_007/tiles/OM_007_08000_04500.png,OM_007,"[216.0, 306.0, 64.0, 32.0]",7417,LAGUA,train
LAGUA/LAGUA_003439.png,LAGUA,OM_004/tiles/OM_004_03500_02000.png,OM_004,"[57.0, 119.0, 72.0, 38.0]",3439,LAGUA,train
LAGUA/LAGUA_012605.png,LAGUA,OM_013/tiles/OM_013_00500_07000.png,OM_013,"[355.0, 239.0, 35.0, 30.0]",12605,LAGUA,train
LAGUA/LAGUA_014812.png,LAGUA,OM_018/tiles/OM_018_08000_08500.png,OM_018,"[208.0, 0, 54.0, 15.0]",14812,LAGUA,train
LAGUA/LAGUA_010873.png,LAGUA,OM_011/tiles/OM_011_03000_00000.png,OM_011,"[438.0, 0.0, 52.0, 40.0]",10873,LAGUA,train
LAGUA/LAGUA_014771.png,LAGUA,OM_018/tiles/OM_018_07500_07500.png,OM_018,"[403.0, 328.0, 47.0, 63.0]",14771,LAGUA,train
LAGUA/LAGUA_012845.png,LAGUA,OM_013/tiles/OM_013_04000_08500.png,OM_013,"[320.0, 163.0, 73.0, 30.0]",12845,LAGUA,train
LAGUA/LAGUA_018635.png,LAGUA,OM_022/tiles/OM_022_08000_03000.png,OM_022,"[489.0, 489.0, 11.0, 11.0]",18635,LAGUA,train
LAGUA/LAGUA_010728.png,LAGUA,OM_010/tiles/OM_010_08000_09500.png,OM_010,"[463.0, 15.0, 37.0, 41.0]",10728,LAGUA,train
LAGUA/LAGUA_011780.png,LAGUA,OM_011/tiles/OM_011_09500_07000.png,OM_011,"[4.0, 487.0, 40.0, 13.0]",11780,LAGUA,train
LAGUA/LAGUA_007838.png,LAGUA,OM_008/tiles/OM_008_04500_00000.png,OM_008,"[455.0, 159.0, 45.0, 70.0]",7838,LAGUA,train
LAGUA/LAGUA_019428.png,LAGUA,OM_023/tiles/OM_023_07500_08000.png,OM_023,"[225.0, 415.0, 36.0, 64.0]",19428,LAGUA,train
LAGUA/LAGUA_008079.png,LAGUA,OM_008/tiles/OM_008_06000_07000.png,OM_008,"[413.0, 0, 38.0, 48.0]",8079,LAGUA,train
LAGUA/LAGUA_003973.png,LAGUA,OM_005/tiles/OM_005_06500_02000.png,OM_005,"[262.0, 358.0, 64.0, 36.0]",3973,LAGUA,train
LAGUA/LAGUA_014372.png,LAGUA,OM_017/tiles/OM_017_03500_05000.png,OM_017,"[280.0, 302.0, 40.0, 27.0]",14372,LAGUA,train
LAGUA/LAGUA_011884.png,LAGUA,OM_012/tiles/OM_012_02000_01500.png,OM_012,"[74.0, 462.0, 39.0, 38.0]",11884,LAGUA,train
LAGUA/LAGUA_005395.png,LAGUA,OM_006/tiles/OM_006_07000_06000.png,OM_006,"[170.0, 430.0, 39.0, 58.0]",5395,LAGUA,train
LAGUA/LAGUA_010877.png,LAGUA,OM_011/tiles/OM_011_05000_00000.png,OM_011,"[32.0, 68.0, 35.0, 42.0]",10877,LAGUA,train
LAGUA/LAGUA_011741.png,LAGUA,OM_011/tiles/OM_011_07500_05000.png,OM_011,"[51.0, 37.0, 49.0, 35.0]",11741,LAGUA,train
LAGUA/LAGUA_011915.png,LAGUA,OM_012/tiles/OM_012_02500_02500.png,OM_012,"[255.0, 383.0, 31.0, 41.0]",11915,LAGUA,train
LAGUA/LAGUA_018637.png,LAGUA,OM_022/tiles/OM_022_09500_03000.png,OM_022,"[348.0, 310.0, 62.0, 35.0]",18637,LAGUA,train
LAGUA/LAGUA_002885.png,LAGUA,OM_003/tiles/OM_003_03500_08000.png,OM_003,"[421.0, 323.0, 79.0, 103.0]",2885,LAGUA,train
LAGUA/LAGUA_003275.png,LAGUA,OM_004/tiles/OM_004_03500_01000.png,OM_004,"[130.0, 67.0, 78.0, 47.0]",3275,LAGUA,train
LAGUA/LAGUA_007541.png,LAGUA,OM_007/tiles/OM_007_03500_05000.png,OM_007,"[183.0, 266.0, 43.0, 58.0]",7541,LAGUA,train
LAGUA/LAGUA_001591.png,LAGUA,OM_003/tiles/OM_003_09500_00500.png,OM_003,"[45.0, 52.0, 28.0, 53.0]",1591,LAGUA,train
LAGUA/LAGUA_008178.png,LAGUA,OM_009/tiles/OM_009_09500_00000.png,OM_009,"[0, 437.0, 38.0, 60.0]",8178,LAGUA,train
LAGUA/LAGUA_007934.png,LAGUA,OM_008/tiles/OM_008_05500_03500.png,OM_008,"[156.0, 81.0, 33.0, 71.0]",7934,LAGUA,train
LAGUA/LAGUA_012812.png,LAGUA,OM_013/tiles/OM_013_01000_08500.png,OM_013,"[354.0, 499.0, 64.0, 1.0]",12812,LAGUA,train
LAGUA/LAGUA_011907.png,LAGUA,OM_012/tiles/OM_012_00000_02500.png,OM_012,"[115.0, 294.0, 52.0, 48.0]",11907,LAGUA,train
LAGUA/LAGUA_012107.png,LAGUA,OM_012/tiles/OM_012_06500_07000.png,OM_012,"[130.0, 267.0, 68.0, 31.0]",12107,LAGUA,train
LAGUA/LAGUA_003974.png,LAGUA,OM_005/tiles/OM_005_06500_02000.png,OM_005,"[303.0, 170.0, 75.0, 47.0]",3974,LAGUA,train
LAGUA/LAGUA_013884.png,LAGUA,OM_015/tiles/OM_015_05000_05500.png,OM_015,"[102.0, 97.0, 68.0, 32.0]",13884,LAGUA,train
LAGUA/LAGUA_013443.png,LAGUA,OM_014/tiles/OM_014_09000_09500.png,OM_014,"[427.0, 0, 59.0, 18.0]",13443,LAGUA,train
LAGUA/LAGUA_019545.png,LAGUA,OM_023/tiles/OM_023_03000_09000.png,OM_023,"[354.0, 70.0, 42.0, 41.0]",19545,LAGUA,train
LAGUA/LAGUA_003841.png,LAGUA,OM_004/tiles/OM_004_05000_08500.png,OM_004,"[343.0, 48.0, 52.0, 41.0]",3841,LAGUA,train
LAGUA/LAGUA_013210.png,LAGUA,OM_014/tiles/OM_014_01000_05500.png,OM_014,"[191.0, 15.0, 44.0, 43.0]",13210,LAGUA,train
LAGUA/LAGUA_018821.png,LAGUA,OM_023/tiles/OM_023_07000_05000.png,OM_023,"[77.0, 174.0, 90.0, 43.0]",18821,LAGUA,train
LAGUA/LAGUA_008161.png,LAGUA,OM_008/tiles/OM_008_08000_09500.png,OM_008,"[88.0, 137.0, 65.0, 55.0]",8161,LAGUA,train
LAGUA/LAGUA_015581.png,LAGUA,OM_021/tiles/OM_021_04500_07000.png,OM_021,"[492.0, 490.0, 8.0, 10.0]",15581,LAGUA,train
LAGUA/LAGUA_018871.png,LAGUA,OM_023/tiles/OM_023_03000_07000.png,OM_023,"[272.0, 0, 37.0, 43.0]",18871,LAGUA,train
LAGUA/LAGUA_004144.png,LAGUA,OM_005/tiles/OM_005_02000_08500.png,OM_005,"[149.0, 221.0, 33.0, 88.0]",4144,LAGUA,train
LAGUA/LAGUA_011340.png,LAGUA,OM_011/tiles/OM_011_04000_01500.png,OM_011,"[9.0, 341.0, 68.0, 37.0]",11340,LAGUA,train
LAGUA/LAGUA_012885.png,LAGUA,OM_013/tiles/OM_013_00500_09500.png,OM_013,"[320.0, 154.0, 51.0, 73.0]",12885,LAGUA,train
LAGUA/LAGUA_009776.png,LAGUA,OM_010/tiles/OM_010_06500_05500.png,OM_010,"[238.0, 60.0, 39.0, 37.0]",9776,LAGUA,train
LAGUA/LAGUA_009541.png,LAGUA,OM_010/tiles/OM_010_06500_02500.png,OM_010,"[496.0, 94.0, 4.0, 29.0]",9541,LAGUA,train
LAGUA/LAGUA_007796.png,LAGUA,OM_007/tiles/OM_007_08000_08000.png,OM_007,"[394.0, 74.0, 52.0, 40.0]",7796,LAGUA,train
LAGUA/LAGUA_007357.png,LAGUA,OM_007/tiles/OM_007_09000_04000.png,OM_007,"[58.0, 0, 47.0, 31.0]",7357,LAGUA,train
LAGUA/LAGUA_003794.png,LAGUA,OM_004/tiles/OM_004_03500_04000.png,OM_004,"[476.0, 383.0, 24.0, 31.0]",3794,LAGUA,train
LAGUA/LAGUA_014032.png,LAGUA,OM_015/tiles/OM_015_07000_08500.png,OM_015,"[297.0, 0, 65.0, 44.0]",14032,LAGUA,train
LAGUA/LAGUA_011888.png,LAGUA,OM_012/tiles/OM_012_07500_01500.png,OM_012,"[0, 0, 33.0, 2.0]",11888,LAGUA,train
LAGUA/LAGUA_008117.png,LAGUA,OM_008/tiles/OM_008_03500_08000.png,OM_008,"[478.0, 228.0, 22.0, 47.0]",8117,LAGUA,train
LAGUA/LAGUA_000280.png,LAGUA,OM_002/tiles/OM_002_01000_02500.png,OM_002,"[344.0, 323.0, 71.0, 61.0]",280,LAGUA,train
LAGUA/LAGUA_014410.png,LAGUA,OM_017/tiles/OM_017_09000_05500.png,OM_017,"[202.0, 25.0, 34.0, 46.0]",14410,LAGUA,train
LAGUA/LAGUA_011770.png,LAGUA,OM_011/tiles/OM_011_00500_07000.png,OM_011,"[383.0, 331.0, 60.0, 37.0]",11770,LAGUA,train
LAGUA/LAGUA_014611.png,LAGUA,OM_018/tiles/OM_018_05000_02000.png,OM_018,"[354.0, 222.0, 62.0, 34.0]",14611,LAGUA,train
LAGUA/LAGUA_007753.png,LAGUA,OM_007/tiles/OM_007_03500_06000.png,OM_007,"[164.0, 480.0, 36.0, 20.0]",7753,LAGUA,train
LAGUA/LAGUA_019542.png,LAGUA,OM_023/tiles/OM_023_02000_09000.png,OM_023,"[0, 120.0, 33.0, 44.0]",19542,LAGUA,train
LAGUA/LAGUA_007764.png,LAGUA,OM_007/tiles/OM_007_00000_06500.png,OM_007,"[148.0, 299.0, 30.0, 62.0]",7764,LAGUA,train
LAGUA/LAGUA_018839.png,LAGUA,OM_023/tiles/OM_023_02000_06500.png,OM_023,"[488.0, 226.0, 12.0, 62.0]",18839,LAGUA,train
LAGUA/LAGUA_008068.png,LAGUA,OM_008/tiles/OM_008_02000_07000.png,OM_008,"[197.0, 4.0, 92.0, 42.0]",8068,LAGUA,train
LAGUA/LAGUA_004938.png,LAGUA,OM_006/tiles/OM_006_02500_04000.png,OM_006,"[414.0, 123.0, 51.0, 66.0]",4938,LAGUA,train
LAGUA/LAGUA_012274.png,LAGUA,OM_013/tiles/OM_013_08000_01000.png,OM_013,"[377.0, 155.0, 60.0, 37.0]",12274,LAGUA,train
LAGUA/LAGUA_007933.png,LAGUA,OM_008/tiles/OM_008_05000_03500.png,OM_008,"[376.0, 115.0, 58.0, 49.0]",7933,LAGUA,train
LAGUA/LAGUA_018784.png,LAGUA,OM_023/tiles/OM_023_05500_01000.png,OM_023,"[233.0, 227.0, 72.0, 44.0]",18784,LAGUA,train
LAGUA/LAGUA_019624.png,LAGUA,OM_024/tiles/OM_024_07500_08500.png,OM_024,"[296.0, 0, 42.0, 74.0]",19624,LAGUA,train
LAGUA/LAGUA_012852.png,LAGUA,OM_013/tiles/OM_013_05000_08500.png,OM_013,"[9.0, 31.0, 51.0, 76.0]",12852,LAGUA,train
LAGUA/LAGUA_012847.png,LAGUA,OM_013/tiles/OM_013_04500_08500.png,OM_013,"[54.0, 19.0, 45.0, 90.0]",12847,LAGUA,train
LAGUA/LAGUA_007823.png,LAGUA,OM_007/tiles/OM_007_02500_09500.png,OM_007,"[477.0, 276.0, 23.0, 40.0]",7823,LAGUA,train
LAGUA/LAGUA_017963.png,LAGUA,OM_022/tiles/OM_022_03500_02000.png,OM_022,"[3.0, 220.0, 58.0, 38.0]",17963,LAGUA,train
LAGUA/LAGUA_013040.png,LAGUA,OM_014/tiles/OM_014_04000_02500.png,OM_014,"[438.0, 263.0, 26.0, 54.0]",13040,LAGUA,train
LAGUA/LAGUA_014787.png,LAGUA,OM_018/tiles/OM_018_07000_08000.png,OM_018,"[334.0, 263.0, 61.0, 41.0]",14787,LAGUA,train
LAGUA/LAGUA_016579.png,LAGUA,OM_022/tiles/OM_022_05500_00000.png,OM_022,"[413.0, 323.0, 52.0, 43.0]",16579,LAGUA,train
LAGUA/LAGUA_014753.png,LAGUA,OM_018/tiles/OM_018_05000_07000.png,OM_018,"[381.0, 185.0, 82.0, 28.0]",14753,LAGUA,train
LAGUA/LAGUA_007936.png,LAGUA,OM_008/tiles/OM_008_07000_03500.png,OM_008,"[143.0, 498.0, 34.0, 2.0]",7936,LAGUA,train
LAGUA/LAGUA_002883.png,LAGUA,OM_003/tiles/OM_003_09500_07500.png,OM_003,"[317.0, 323.0, 61.0, 42.0]",2883,LAGUA,train
LAGUA/LAGUA_007914.png,LAGUA,OM_008/tiles/OM_008_09000_02500.png,OM_008,"[0, 201.0, 23.0, 77.0]",7914,LAGUA,train
LAGUA/LAGUA_007859.png,LAGUA,OM_008/tiles/OM_008_07500_00500.png,OM_008,"[495.0, 379.0, 5.0, 64.0]",7859,LAGUA,train
LAGUA/LAGUA_007244.png,LAGUA,OM_007/tiles/OM_007_03500_03500.png,OM_007,"[161.0, 472.0, 29.0, 28.0]",7244,LAGUA,train
LAGUA/LAGUA_007920.png,LAGUA,OM_008/tiles/OM_008_05000_03000.png,OM_008,"[299.0, 0, 45.0, 2.0]",7920,LAGUA,train
LAGUA/LAGUA_003819.png,LAGUA,OM_004/tiles/OM_004_05500_06000.png,OM_004,"[197.0, 487.0, 31.0, 13.0]",3819,LAGUA,train
LAGUA/LAGUA_003825.png,LAGUA,OM_004/tiles/OM_004_05000_06500.png,OM_004,"[442.0, 485.0, 54.0, 15.0]",3825,LAGUA,train
